"StationID","LabCode","SampleType","QABatch","SpeciesCode","Dilution","Concentration","EPCode","Units","StatisticalTest","Mean","N","StdDev","PctControl","SigEffect","QACode","Comment"
"0000","MEC","RFNH3","Batch 4 RFNH3","EE",-99.00,250.00,"SP","PERCENT","Not tested",10.00,3,10.00,10.71,"X","A",
"0000","MEC","RFNH3","Batch 5 RFNH3","EE",-99.00,0.00,"SP","PERCENT","Not tested",100.00,3,0.00,100.00,"X","A",
"0000","MEC","RFNH3","Batch 5 RFNH3","EE",-99.00,15.62,"SP","PERCENT","Not tested",90.00,3,10.00,90.00,"X","A",
"0000","MEC","RFNH3","Batch 5 RFNH3","EE",-99.00,31.25,"SP","PERCENT","Not tested",96.66,3,5.77,96.66,"X","A",
"0000","MEC","RFNH3","Batch 5 RFNH3","EE",-99.00,62.50,"SP","PERCENT","Not tested",93.33,3,5.77,93.33,"X","A",
"0000","MEC","RFNH3","Batch 5 RFNH3","EE",-99.00,125.00,"SP","PERCENT","Not tested",100.00,3,0.00,100.00,"X","A",
"0000","MEC","RFNH3","Batch 5 RFNH3","EE",-99.00,250.00,"SP","PERCENT","Not tested",20.00,3,0.00,20.00,"X","A",
"0000","MEC","RFNH3","Batch 6 RFNH3","EE",-99.00,0.00,"SP","PERCENT","Not tested",80.00,3,17.32,100.00,"X","D",
"0000","MEC","RFNH3","Batch 6 RFNH3","EE",-99.00,15.62,"SP","PERCENT","Not tested",93.33,3,5.77,116.66,"X","D",
"0000","MEC","RFNH3","Batch 6 RFNH3","EE",-99.00,31.25,"SP","PERCENT","Not tested",90.00,3,10.00,112.50,"X","D",
"0000","MEC","RFNH3","Batch 6 RFNH3","EE",-99.00,62.50,"SP","PERCENT","Not tested",93.33,3,5.77,116.66,"X","D",
"0000","MEC","RFNH3","Batch 6 RFNH3","EE",-99.00,125.00,"SP","PERCENT","Not tested",76.66,3,5.77,95.83,"X","D",
"0000","MEC","RFNH3","Batch 6 RFNH3","EE",-99.00,250.00,"SP","PERCENT","Not tested",20.00,3,17.32,25.00,"X","D",
"0000","MEC","RFNH3","Batch 7 RFNH3","EE",-99.00,0.00,"SP","PERCENT","Not tested",90.00,3,10.00,100.00,"X","A",
"0000","MEC","RFNH3","Batch 7 RFNH3","EE",-99.00,16.60,"SP","PERCENT","Not tested",83.33,3,15.27,92.59,"X","A",
"0000","MEC","RFNH3","Batch 7 RFNH3","EE",-99.00,34.90,"SP","PERCENT","Not tested",90.00,3,0.00,100.00,"X","A",
"0000","MEC","RFNH3","Batch 7 RFNH3","EE",-99.00,64.50,"SP","PERCENT","Not tested",63.33,3,15.27,70.37,"X","A",
"0000","MEC","RFNH3","Batch 7 RFNH3","EE",-99.00,127.00,"SP","PERCENT","Not tested",20.00,3,10.00,22.22,"X","A",
"0000","MEC","RFNH3","Batch 7 RFNH3","EE",-99.00,245.00,"SP","PERCENT","Not tested",0.00,3,0.00,0.00,"X","A",
"0000","MEC","RFNH3","Batch 7b RFNH3","EE",-99.00,0.00,"SP","PERCENT","Not tested",90.00,3,10.00,100.00,"X","A",
"0000","MEC","RFNH3","Batch 7b RFNH3","EE",-99.00,13.90,"SP","PERCENT","Not tested",96.66,3,5.77,107.40,"X","A",
"0000","MEC","RFNH3","Batch 7b RFNH3","EE",-99.00,27.20,"SP","PERCENT","Not tested",96.66,3,5.77,107.40,"X","A",
"0000","MEC","RFNH3","Batch 7b RFNH3","EE",-99.00,60.40,"SP","PERCENT","Not tested",86.66,3,15.27,96.29,"X","A",
"0000","MEC","RFNH3","Batch 7b RFNH3","EE",-99.00,114.00,"SP","PERCENT","Not tested",66.66,3,15.27,74.07,"X","A",
"0000","MEC","RFNH3","Batch 7b RFNH3","EE",-99.00,218.00,"SP","PERCENT","Not tested",3.33,3,5.77,3.70,"X","A",
"0000","MEC","RFNH3","Batch 8 RFNH3","EE",-99.00,0.00,"SP","PERCENT","Not tested",93.33,3,5.77,100.00,"X","A",
"0000","MEC","RFNH3","Batch 8 RFNH3","EE",-99.00,15.62,"SP","PERCENT","Not tested",96.66,3,5.77,103.57,"X","A",
"0000","MEC","RFNH3","Batch 8 RFNH3","EE",-99.00,31.25,"SP","PERCENT","Not tested",96.66,3,5.77,103.57,"X","A",
"0000","MEC","RFNH3","Batch 8 RFNH3","EE",-99.00,62.50,"SP","PERCENT","Not tested",83.33,3,5.77,89.28,"X","A",
"0000","MEC","RFNH3","Batch 8 RFNH3","EE",-99.00,125.00,"SP","PERCENT","Not tested",73.33,3,5.77,78.57,"X","A",
"0000","MEC","RFNH3","Batch 8 RFNH3","EE",-99.00,250.00,"SP","PERCENT","Not tested",3.33,3,5.77,3.57,"X","A",
"0000","MEC","RFNH3","Batch 9 RFNH3","EE",-99.00,0.00,"SP","PERCENT","Not tested",100.00,3,0.00,100.00,"X","A",
"0000","MEC","RFNH3","Batch 9 RFNH3","EE",-99.00,15.62,"SP","PERCENT","Not tested",86.66,3,5.77,86.66,"X","A",
"0000","MEC","RFNH3","Batch 9 RFNH3","EE",-99.00,31.25,"SP","PERCENT","Not tested",90.00,3,10.00,90.00,"X","A",
"0000","MEC","RFNH3","Batch 9 RFNH3","EE",-99.00,62.50,"SP","PERCENT","Not tested",83.33,3,15.27,83.33,"X","A",
"0000","MEC","RFNH3","Batch 9 RFNH3","EE",-99.00,125.00,"SP","PERCENT","Not tested",60.00,3,17.32,60.00,"X","A",
"0000","MEC","RFNH3","Batch 9 RFNH3","EE",-99.00,250.00,"SP","PERCENT","Not tested",3.33,3,5.77,3.33,"X","A",
"0000","OCSD","CNEG","OCSD01","EE",-99.00,-99.00,"SP","PERCENT","Not tested",96.00,5,6.51,100.00,"X","A",
"0000","OCSD","CNEG","OCSD04","EE",-99.00,-99.00,"SP","PERCENT","Not tested",95.00,5,6.12,100.00,"X","J",
"0000","OCSD","CNEG","OCSD06","EE",-99.00,-99.00,"SP","PERCENT","Not tested",95.00,5,6.12,100.00,"X","A",
"0000","OCSD","RFCD","OCSD03","EE",-99.00,0.00,"SP","PERCENT","Not tested",106.66,3,5.77,100.00,"X","A",
"0000","OCSD","RFCD","OCSD03","EE",-99.00,0.32,"SP","PERCENT","Not tested",90.00,3,10.00,84.37,"X","A",
"0000","OCSD","RFCD","OCSD03","EE",-99.00,1.00,"SP","PERCENT","Not tested",66.66,3,20.81,62.50,"X","A",
"0000","OCSD","RFCD","OCSD03","EE",-99.00,3.20,"SP","PERCENT","Not tested",86.66,3,5.77,81.25,"X","A",
"0000","OCSD","RFCD","OCSD03","EE",-99.00,5.60,"SP","PERCENT","Not tested",16.66,3,5.77,15.62,"X","A",
"0000","OCSD","RFCD","OCSD03","EE",-99.00,10.00,"SP","PERCENT","Not tested",6.66,3,5.77,6.25,"X","A",
"0000","OCSD","RFCD","OCSD06","EE",-99.00,0.00,"SP","PERCENT","Not tested",76.66,3,5.77,100.00,"X","A",
"0000","OCSD","RFCD","OCSD06","EE",-99.00,0.32,"SP","PERCENT","Not tested",70.00,3,10.00,91.30,"X","A",
"0000","OCSD","RFCD","OCSD06","EE",-99.00,1.00,"SP","PERCENT","Not tested",56.66,3,5.77,73.91,"X","A",
"0000","OCSD","RFCD","OCSD06","EE",-99.00,3.20,"SP","PERCENT","Not tested",60.00,3,20.00,78.26,"X","A",
"0000","OCSD","RFCD","OCSD06","EE",-99.00,5.60,"SP","PERCENT","Not tested",40.00,3,10.00,52.17,"X","A",
"0000","OCSD","RFCD","OCSD06","EE",-99.00,10.00,"SP","PERCENT","Not tested",6.66,3,5.77,8.69,"X","A",
"0000","OCSD","RFNH3","OCSD02","EE",-99.00,0.00,"SP","PERCENT","Not tested",100.00,3,0.00,100.00,"X","A",
"0000","OCSD","RFNH3","OCSD02","EE",-99.00,15.60,"SP","PERCENT","Not tested",100.00,3,20.00,100.00,"X","A",
"0000","OCSD","RFNH3","OCSD02","EE",-99.00,31.20,"SP","PERCENT","Not tested",90.00,3,17.32,90.00,"X","A",
"0000","OCSD","RFNH3","OCSD02","EE",-99.00,62.50,"FP","PERCENT","Not tested",100.00,1,,100.00,"X","A",
"0000","OCSD","RFNH3","OCSD02","EE",-99.00,62.50,"SP","PERCENT","Not tested",90.00,2,0.00,90.00,"X","A",
"0000","OCSD","RFNH3","OCSD02","EE",-99.00,125.00,"SP","PERCENT","Not tested",73.33,3,15.27,73.33,"X","A",
"0000","OCSD","RFNH3","OCSD02","EE",-99.00,250.00,"SP","PERCENT","Not tested",26.66,3,30.55,26.66,"X","A",
"0000","OCSD","RFNH3","OCSD05","EE",-99.00,0.00,"SP","PERCENT","Not tested",76.66,3,5.77,100.00,"X","A",
"0000","OCSD","RFNH3","OCSD05","EE",-99.00,15.60,"SP","PERCENT","Not tested",60.00,3,36.05,78.26,"X","A",
"0000","OCSD","RFNH3","OCSD05","EE",-99.00,31.20,"SP","PERCENT","Not tested",86.66,3,5.77,113.04,"X","A",
"0000","OCSD","RFNH3","OCSD05","EE",-99.00,62.50,"SP","PERCENT","Not tested",70.00,3,10.00,91.30,"X","A",
"0000","OCSD","RFNH3","OCSD05","EE",-99.00,125.00,"SP","PERCENT","Not tested",56.66,3,11.54,73.91,"X","A",
"0000","OCSD","RFNH3","OCSD05","EE",-99.00,250.00,"SP","PERCENT","Not tested",23.33,3,20.81,30.43,"X","A",
"4000","MEC","RESULT","Batch 3","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",95.00,4,4.08,104.39,"NSC","COQX",
"4002","MEC","RESULT","Batch 5","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",96.00,5,4.18,101.05,"NSC","E",
"4004","MEC","RESULT","Batch 7","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",-99.00,-99,-99.00,-99.00,"NSC","DX","Control survival criteria not met. Could not be re-tested during holding time. Data removed."
"4006","MEC","RESULT","Batch 6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",93.00,5,5.70,96.87,"NSC","E",
"4007","ABC","RESULT","6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",97.00,5,4.47,97.00,"NSC","A",
"4008","MEC","RESULT","Batch 4","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",95.00,5,3.53,99.47,"NSC","A",
"4010","MEC","QA","Batch 1","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",63.00,5,9.74,68.47,"SC","J",
"4010","MEC","RESULT","Batch 8","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",80.00,5,7.90,80.00,"SC","EJ",
"4015","ABC","RESULT","1","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",100.00,5,0.00,100.00,"NSC","A",
"4017","MEC","RESULT","Batch 10","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",76.25,4,13.76,83.79,"NSC","COQX",
"4018","MEC","RESULT","Batch 9","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",78.75,4,9.46,82.89,"NSC","CJOX",
"4019","ABC","RESULT","4","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",93.00,5,7.58,93.00,"NSC","A",
"4020","MEC","RESULT","Batch 4","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",98.00,5,2.73,102.61,"NSC","A",
"4021","MEC","RESULT","Batch 6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",86.00,5,13.41,89.58,"NSC","E",
"4023","ABC","RESULT","6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",90.00,5,0.00,90.00,"NSC","A",
"4026","ABC","RESULT","6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",99.00,5,2.23,99.00,"NSC","A",
"4027","MEC","RESULT","Batch 10","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",87.00,5,10.95,95.60,"NSC","Q",
"4028","MEC","RESULT","Batch 2","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",97.00,5,2.73,104.86,"NSC","A",
"4029","MEC","RESULT","Batch 6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",91.00,5,8.21,94.79,"NSC","E",
"4032","MEC","RESULT","Batch 4","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",73.00,5,12.04,76.43,"SC","A",
"4033","MEC","RESULT","Batch 4","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",88.00,5,12.04,92.14,"NSC","A",
"4034","MEC","RESULT","Batch 11","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",93.00,5,4.47,103.91,"NSC","EQ",
"4035","ABC","RESULT","4","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",72.00,5,13.50,72.00,"SC","A",
"4036","MEC","RESULT","Batch 7","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",-99.00,-99,-99.00,-99.00,"NSC","DX","Control survival criteria not met. Could not be re-tested during holding time. Data removed."
"4037","MEC","RESULT","Batch 7","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",-99.00,-99,-99.00,-99.00,"NSC","DX","Control survival criteria not met. Could not be re-tested during holding time. Data removed."
"4039","ABC","RESULT","6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",100.00,5,0.00,100.00,"NSC","A",
"4043","ABC","RESULT","1","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",94.00,5,4.18,94.00,"NSC","A",
"4048","MEC","RESULT","Batch 6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",92.00,5,4.47,95.83,"NSC","A",
"4049","MEC","RESULT","Batch 6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",87.00,5,4.47,90.62,"NSC","E",
"4050","MEC","RESULT","Batch 1","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",78.00,5,12.54,84.78,"NSC","A",
"4051","MEC","RESULT","Batch 6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",85.00,5,18.70,88.54,"NSC","E",
"4052","MEC","RESULT","Batch 2","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",94.00,5,2.23,101.62,"NSC","A",
"4053","ABC","RESULT","10","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",0.00,5,0.00,0.00,"SC","J",
"4057","MEC","RESULT","Batch 7","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",-99.00,-99,-99.00,-99.00,"NSC","DX","Control survival criteria not met. Could not be re-tested during holding time. Data removed."
"4058","OCSD","RESULT","OCSD01","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",94.00,5,6.51,97.91,"NSC","A",
"4059","ABC","RESULT","6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",95.00,5,7.07,95.00,"NSC","A",
"4061","ABC","RESULT","1","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",100.00,5,0.00,100.00,"NSC","A",
"4065","OCSD","RESULT","OCSD04","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",9.00,5,8.21,9.47,"SC","J",
"4066","MEC","RESULT","Batch 8","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",96.00,5,4.18,96.00,"NSC","E",
"4067","ABC","RESULT","6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",89.00,5,6.51,89.00,"NSC","A",
"4068","MEC","RESULT","Batch 3","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",87.00,5,17.17,95.60,"NSC","Q",
"4069","MEC","RESULT","Batch 5","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",96.00,5,4.18,101.05,"NSC","A",
"4071","ABC","RESULT","6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",96.00,5,4.18,96.00,"NSC","A",
"4072","MEC","RESULT","Batch 8","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",95.00,5,3.53,95.00,"NSC","E",
"4075","MEC","RESULT","Batch 10","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",86.00,5,14.74,94.50,"NSC","Q",
"4076","MEC","RESULT","Batch 3","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",74.00,5,11.40,81.31,"SC","Q",
"4079","ABC","RESULT","1","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",78.00,5,4.47,78.00,"SC","A",
"4080","MEC","RESULT","Batch 9","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",87.00,5,4.47,91.57,"NSC","A",
"4083","ABC","RESULT","6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",88.00,5,2.73,88.00,"NSC","A",
"4084","MEC","RESULT","Batch 5","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",63.00,5,17.53,66.31,"SC","A",
"4085","ABC","RESULT","8","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",85.00,5,0.00,85.00,"NSC","A",
"4086","MEC","RESULT","Batch 6","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",78.00,5,16.80,81.25,"SC","E",
"4087","MEC","RESULT","Batch 6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",84.00,5,9.61,87.50,"NSC","E",
"4088","MEC","RESULT","Batch 6","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",70.00,5,7.90,72.91,"SC","A",
"4089","MEC","RESULT","Batch 6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",92.00,5,6.70,95.83,"NSC","E",
"4090","ABC","RESULT","6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",98.00,5,4.47,98.00,"NSC","A",
"4091","ABC","RESULT","6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",91.00,5,13.41,91.00,"NSC","A",
"4092","MEC","RESULT","Batch 2","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",90.00,5,9.35,97.29,"NSC","A",
"4093","ABC","RESULT","4","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",76.00,5,4.18,76.00,"SC","A",
"4096","MEC","RESULT","Batch 9","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",89.00,5,5.47,93.68,"NSC","A",
"4097","OCSD","RESULT","OCSD04","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",63.00,5,12.04,66.31,"SC","A",
"4098","MEC","RESULT","Batch 1","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",72.00,5,5.70,78.26,"SC","J",
"4099","ABC","RESULT","4","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",87.00,5,5.70,87.00,"NSC","A",
"4101","MEC","RESULT","Batch 7","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",-99.00,-99,-99.00,-99.00,"NSC","DX","Control survival criteria not met. Could not be re-tested during holding time. Data removed."
"4103","ABC","RESULT","6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",100.00,5,0.00,100.00,"NSC","A",
"4104","MEC","RESULT","Batch 10","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",5.00,5,6.12,5.49,"SC","JQ",
"4108","MEC","RESULT","Batch 3","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",56.00,5,16.35,61.53,"SC","JQ",
"4115","MEC","RESULT","Batch 6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",83.00,5,9.08,86.45,"NSC","E",
"4116","MEC","RESULT","Batch 2","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",72.00,5,26.59,77.83,"NSC","A",
"4117","ABC","RESULT","8","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",91.00,5,5.47,91.00,"NSC","A",
"4118","MEC","RESULT","Batch 5","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",75.00,5,18.37,78.94,"SC","A",
"4125","ABC","RESULT","4","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",99.00,5,2.23,99.00,"NSC","A",
"4129","OCSD","RESULT","OCSD04","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",27.00,5,12.04,28.42,"SC","J",
"4130","MEC","RESULT","Batch 7","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",-99.00,-99,-99.00,-99.00,"NSC","DX","Control survival criteria not met. Could not be re-tested during holding time. Data removed."
"4131","ABC","RESULT","1","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",92.00,5,6.70,92.00,"NSC","A",
"4132","MEC","RESULT","Batch 6","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",77.00,5,6.70,80.20,"SC","A",
"4135","ABC","RESULT","6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",86.00,5,8.94,86.00,"NSC","A",
"4138","MEC","RESULT","Batch 1","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",50.00,5,16.58,54.34,"SC","A",
"4140","MEC","RESULT","Batch 3","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",67.00,5,13.50,73.62,"SC","Q",
"4142","MEC","RESULT","Batch 8","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",93.00,5,5.70,93.00,"NSC","E",
"4145","MEC","RESULT","Batch 7","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",-99.00,-99,-99.00,-99.00,"NSC","DX","Control survival criteria not met. Could not be re-tested during holding time. Data removed."
"4146","MEC","RESULT","Batch 1","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",91.00,5,6.51,98.91,"NSC","A",
"4148","MEC","RESULT","Batch 2","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",90.00,5,11.72,97.29,"NSC","A",
"4149","ABC","RESULT","8","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",68.00,5,9.08,68.00,"SC","A",
"4155","MEC","RESULT","Batch 10","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",71.66,3,7.63,78.75,"SC","JQ",
"4156","MEC","RESULT","Batch 2","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",95.00,5,3.53,102.70,"NSC","J",
"4159","MEC","RESULT","Batch 11","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",84.00,5,7.41,93.85,"NSC","EQ",
"4161","MEC","RESULT","Batch 10","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",63.00,5,8.36,69.23,"SC","Q",
"4162","MEC","RESULT","Batch 1","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",90.00,5,3.53,97.82,"NSC","A",
"4163","MEC","RESULT","Batch 6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",92.00,5,5.70,95.83,"NSC","E",
"4168","MEC","RESULT","Batch 10","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",65.00,5,31.62,71.42,"NSC","Q",
"4169","OCSD","RESULT","OCSD01","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",90.00,5,7.90,93.75,"NSC","A",
"4171","MEC","RESULT","Batch 7","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",-99.00,-99,-99.00,-99.00,"NSC","DX","Control survival criteria not met. Could not be re-tested during holding time. Data removed."
"4177","OCSD","RESULT","OCSD04","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",6.00,5,6.51,6.31,"SC","J",
"4178","MEC","RESULT","Batch 1","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",73.00,5,12.54,79.34,"SC","A",
"4179","ABC","RESULT","6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",100.00,5,0.00,100.00,"NSC","A",
"4182","MEC","RESULT","Batch 7","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",-99.00,-99,-99.00,-99.00,"NSC","DX","Control survival criteria not met. Could not be re-tested during holding time. Data removed."
"4193","OCSD","RESULT","OCSD04","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",20.00,5,15.00,21.05,"SC","J",
"4194","MEC","RESULT","Batch 6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",97.00,5,4.47,101.04,"NSC","A",
"4197","MEC","RESULT","Batch 11","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",83.00,5,9.74,92.73,"NSC","EJQ",
"4199","ABC","RESULT","6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",96.00,5,4.18,96.00,"NSC","A",
"4201","OCSD","RESULT","OCSD01","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",53.00,5,5.70,55.20,"SC","A",
"4202","ABC","RESULT","6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",98.00,5,2.73,98.00,"NSC","A",
"4204","MEC","RESULT","Batch 4","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",73.00,5,10.36,76.43,"SC","A",
"4206","MEC","RESULT","Batch 9","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",32.00,5,13.03,33.68,"SC","A",
"4209","MEC","RESULT","Batch 4","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",99.00,5,2.23,103.66,"NSC","A",
"4210","MEC","RESULT","Batch 1","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",78.00,5,13.50,84.78,"NSC","A",
"4211","ABC","RESULT","6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",96.00,5,2.23,96.00,"NSC","A",
"4212","MEC","RESULT","Batch 2","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",83.00,5,8.36,89.72,"NSC","A",
"4213","ABC","RESULT","10","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",59.00,5,17.10,59.59,"SC","J",
"4221","MEC","RESULT","Batch 10","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",53.00,5,12.04,58.24,"SC","Q",
"4228","MEC","RESULT","Batch 4","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",53.00,5,17.17,55.49,"SC","A",
"4235","MEC","RESULT","Batch 7","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",-99.00,-99,-99.00,-99.00,"NSC","DX","Control survival criteria not met. Could not be re-tested during holding time. Data removed."
"4236","MEC","RESULT","Batch 2","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",88.75,4,6.29,95.94,"NSC","ACOX",
"4237","ABC","RESULT","4","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",98.00,5,2.73,98.00,"NSC","A",
"4239","ABC","RESULT","6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",96.00,5,4.18,96.00,"NSC","A",
"4240","MEC","RESULT","Batch 6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",85.00,4,10.80,88.54,"NSC","ACOX",
"4242","MEC","RESULT","Batch 1","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",79.00,5,10.24,85.86,"NSC","A",
"4243","MEC","RESULT","Batch 7","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",-99.00,-99,-99.00,-99.00,"NSC","DX","Control survival criteria not met. Could not be re-tested during holding time. Data removed."
"4246","MEC","RESULT","Batch 9","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",53.00,5,13.03,55.78,"SC","A",
"4254","ABC","RESULT","6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",100.00,5,0.00,100.00,"NSC","A",
"4255","MEC","RESULT","Batch 11","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",85.00,5,6.12,94.97,"NSC","EQ",
"4257","OCSD","RESULT","OCSD04","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",5.00,5,5.00,5.26,"SC","J",
"4258","MEC","RESULT","Batch 5","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",92.00,5,15.24,96.84,"NSC","E",
"4261","MEC","RESULT","Batch 5","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",96.00,5,4.18,101.05,"NSC","A",
