"StationID","QABatch","Matrix","Dilution","Concentration","ConcentrationUnits","TimePoint","Parameter","Qualifier","Value","ValueUnits","LabRep","LabCode","Comments"
"0000","Batch 14 RFNH3","OL",-99.00,0.00,"MG/L",0.00,"NH3T","None",0.44,"MG/L","0","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,15.62,"MG/L",0.00,"NH3T","None",17.50,"MG/L","0","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,31.25,"MG/L",0.00,"NH3T","None",35.70,"MG/L","0","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,62.50,"MG/L",0.00,"NH3T","None",69.70,"MG/L","0","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,125.00,"MG/L",0.00,"NH3T","None",140.00,"MG/L","0","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,250.00,"MG/L",0.00,"NH3T","None",281.00,"MG/L","0","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,0.00,"MG/L",0.00,"NH3U","None",0.02,"MG/L","0","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,15.62,"MG/L",0.00,"NH3U","None",0.57,"MG/L","0","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,31.25,"MG/L",0.00,"NH3U","None",1.14,"MG/L","0","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,62.50,"MG/L",0.00,"NH3U","None",1.40,"MG/L","0","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,125.00,"MG/L",0.00,"NH3U","None",1.80,"MG/L","0","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,250.00,"MG/L",0.00,"NH3U","None",2.23,"MG/L","0","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,0.00,"MG/L",0.00,"PH","None",8.30,"PH","0","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,15.62,"MG/L",0.00,"PH","None",8.10,"PH","0","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,31.25,"MG/L",0.00,"PH","None",8.10,"PH","0","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,62.50,"MG/L",0.00,"PH","None",7.90,"PH","0","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,125.00,"MG/L",0.00,"PH","None",7.70,"PH","0","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,250.00,"MG/L",0.00,"PH","None",7.50,"PH","0","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,0.00,"MG/L",0.00,"SAL","None",18.50,"PPT","0","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,15.62,"MG/L",0.00,"SAL","None",18.50,"PPT","0","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,31.25,"MG/L",0.00,"SAL","None",18.70,"PPT","0","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,62.50,"MG/L",0.00,"SAL","None",18.80,"PPT","0","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,125.00,"MG/L",0.00,"SAL","None",19.00,"PPT","0","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,250.00,"MG/L",0.00,"SAL","None",19.70,"PPT","0","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,0.00,"MG/L",0.00,"TEMP","None",16.10,"C","0","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,15.62,"MG/L",0.00,"TEMP","None",16.30,"C","0","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,31.25,"MG/L",0.00,"TEMP","None",15.90,"C","0","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,62.50,"MG/L",0.00,"TEMP","None",15.70,"C","0","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,125.00,"MG/L",0.00,"TEMP","None",15.80,"C","0","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,250.00,"MG/L",0.00,"TEMP","None",15.70,"C","0","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,0.00,"MG/L",4.00,"DO","None",7.60,"MG/L","1","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,15.62,"MG/L",4.00,"DO","None",7.90,"MG/L","1","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,31.25,"MG/L",4.00,"DO","None",7.80,"MG/L","1","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,62.50,"MG/L",4.00,"DO","None",7.90,"MG/L","1","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,125.00,"MG/L",4.00,"DO","None",8.00,"MG/L","1","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,250.00,"MG/L",4.00,"DO","NA",-99.00,"MG/L","1","MEC","All Organisms Dead, Parameter not measured"
"0000","Batch 14 RFNH3","OL",-99.00,0.00,"MG/L",4.00,"PH","None",7.60,"PH","1","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,15.62,"MG/L",4.00,"PH","None",7.60,"PH","1","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,31.25,"MG/L",4.00,"PH","None",7.60,"PH","1","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,62.50,"MG/L",4.00,"PH","None",7.60,"PH","1","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,125.00,"MG/L",4.00,"PH","None",7.60,"PH","1","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,250.00,"MG/L",4.00,"PH","NA",-99.00,"PH","1","MEC","All Organisms Dead, Parameter not measured"
"0000","Batch 14 RFNH3","OL",-99.00,0.00,"MG/L",4.00,"SAL","None",18.60,"PPT","1","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,15.62,"MG/L",4.00,"SAL","None",18.80,"PPT","1","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,31.25,"MG/L",4.00,"SAL","None",18.90,"PPT","1","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,62.50,"MG/L",4.00,"SAL","None",19.10,"PPT","1","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,125.00,"MG/L",4.00,"SAL","None",19.40,"PPT","1","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,250.00,"MG/L",4.00,"SAL","NA",-99.00,"PPT","1","MEC","All Organisms Dead, Parameter not measured"
"0000","Batch 14 RFNH3","OL",-99.00,0.00,"MG/L",4.00,"TEMP","None",15.10,"C","1","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,15.62,"MG/L",4.00,"TEMP","None",14.90,"C","1","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,31.25,"MG/L",4.00,"TEMP","None",14.60,"C","1","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,62.50,"MG/L",4.00,"TEMP","None",14.80,"C","1","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,125.00,"MG/L",4.00,"TEMP","None",14.90,"C","1","MEC",
"0000","Batch 14 RFNH3","OL",-99.00,250.00,"MG/L",4.00,"TEMP","NA",-99.00,"C","1","MEC","All Organisms Dead, Parameter not measured"
"0000","Batch 2","OL",-99.00,-99.00,"NA",0.00,"DO","None",8.50,"MG/L","0","MEC",
"0000","Batch 2","OL",-99.00,-99.00,"NA",10.00,"DO","None",8.30,"MG/L","0","MEC",
"0000","Batch 2","IW",-99.00,-99.00,"NA",0.00,"NH3T","None",0.58,"MG/L","0","MEC",
"0000","Batch 2","IW",-99.00,-99.00,"NA",10.00,"NH3T","None",0.25,"MG/L","0","MEC",
"0000","Batch 2","OL",-99.00,-99.00,"NA",0.00,"NH3T","None",0.00,"MG/L","0","MEC",
"0000","Batch 2","OL",-99.00,-99.00,"NA",10.00,"NH3T","None",0.10,"MG/L","0","MEC",
"0000","Batch 2","IW",-99.00,-99.00,"NA",0.00,"NH3U","None",7.0e-03,"MG/L","0","MEC",
"0000","Batch 2","IW",-99.00,-99.00,"NA",10.00,"NH3U","None",3.0e-03,"MG/L","0","MEC",
"0000","Batch 2","OL",-99.00,-99.00,"NA",0.00,"NH3U","None",0.00,"MG/L","0","MEC",
"0000","Batch 2","OL",-99.00,-99.00,"NA",10.00,"NH3U","None",3.0e-03,"MG/L","0","MEC",
"0000","Batch 2","IW",-99.00,-99.00,"NA",0.00,"PH","None",7.70,"PH","0","MEC",
"0000","Batch 2","IW",-99.00,-99.00,"NA",10.00,"PH","None",7.70,"PH","0","MEC",
"0000","Batch 2","OL",-99.00,-99.00,"NA",0.00,"PH","None",7.90,"PH","0","MEC",
"0000","Batch 2","OL",-99.00,-99.00,"NA",10.00,"PH","None",8.10,"PH","0","MEC",
"0000","Batch 2","IW",-99.00,-99.00,"NA",0.00,"SAL","None",21.80,"PPT","0","MEC",
"0000","Batch 2","IW",-99.00,-99.00,"NA",10.00,"SAL","None",20.00,"PPT","0","MEC",
"0000","Batch 2","OL",-99.00,-99.00,"NA",0.00,"SAL","None",18.90,"PPT","0","MEC",
"0000","Batch 2","OL",-99.00,-99.00,"NA",10.00,"SAL","None",19.50,"PPT","0","MEC",
"0000","Batch 2","OL",-99.00,-99.00,"NA",0.00,"TEMP","None",15.40,"C","0","MEC",
"0000","Batch 2","OL",-99.00,-99.00,"NA",10.00,"TEMP","None",14.90,"C","0","MEC",
"0000","Batch 2","OL",-99.00,-99.00,"NA",0.00,"DO","None",8.20,"MG/L","-1","MEC",
"0000","Batch 2","OL",-99.00,-99.00,"NA",10.00,"DO","None",8.50,"MG/L","-1","MEC",
"0000","Batch 2","IW",-99.00,-99.00,"NA",0.00,"NH3T","None",0.43,"MG/L","-1","MEC",
"0000","Batch 2","IW",-99.00,-99.00,"NA",10.00,"NH3T","None",0.25,"MG/L","-1","MEC",
"0000","Batch 2","OL",-99.00,-99.00,"NA",0.00,"NH3T","None",0.00,"MG/L","-1","MEC",
"0000","Batch 2","OL",-99.00,-99.00,"NA",10.00,"NH3T","None",0.09,"MG/L","-1","MEC",
"0000","Batch 2","IW",-99.00,-99.00,"NA",0.00,"NH3U","None",4.0e-03,"MG/L","-1","MEC",
"0000","Batch 2","IW",-99.00,-99.00,"NA",10.00,"NH3U","None",2.0e-03,"MG/L","-1","MEC",
"0000","Batch 2","OL",-99.00,-99.00,"NA",0.00,"NH3U","None",0.00,"MG/L","-1","MEC",
"0000","Batch 2","OL",-99.00,-99.00,"NA",10.00,"NH3U","None",3.0e-03,"MG/L","-1","MEC",
"0000","Batch 2","IW",-99.00,-99.00,"NA",0.00,"PH","None",7.60,"PH","-1","MEC",
"0000","Batch 2","IW",-99.00,-99.00,"NA",10.00,"PH","None",7.60,"PH","-1","MEC",
"0000","Batch 2","OL",-99.00,-99.00,"NA",0.00,"PH","None",8.00,"PH","-1","MEC",
"0000","Batch 2","OL",-99.00,-99.00,"NA",10.00,"PH","None",8.10,"PH","-1","MEC",
"0000","Batch 2","IW",-99.00,-99.00,"NA",0.00,"SAL","None",21.90,"PPT","-1","MEC",
"0000","Batch 2","IW",-99.00,-99.00,"NA",10.00,"SAL","None",21.00,"PPT","-1","MEC",
"0000","Batch 2","OL",-99.00,-99.00,"NA",0.00,"SAL","None",19.10,"PPT","-1","MEC",
"0000","Batch 2","OL",-99.00,-99.00,"NA",10.00,"SAL","None",19.60,"PPT","-1","MEC",
"0000","Batch 2","OL",-99.00,-99.00,"NA",0.00,"TEMP","None",15.50,"C","-1","MEC",
"0000","Batch 2","OL",-99.00,-99.00,"NA",10.00,"TEMP","None",14.90,"C","-1","MEC",
"0000","Batch 2 RFCD","OL",-99.00,0.00,"MG/L",0.00,"DO","None",7.10,"MG/L","0","MEC",
"0000","Batch 2 RFCD","OL",-99.00,2.50,"MG/L",0.00,"DO","None",7.30,"MG/L","0","MEC",
"0000","Batch 2 RFCD","OL",-99.00,5.00,"MG/L",0.00,"DO","None",7.20,"MG/L","0","MEC",
"0000","Batch 2 RFCD","OL",-99.00,10.00,"MG/L",0.00,"DO","None",7.20,"MG/L","0","MEC",
"0000","Batch 2 RFCD","OL",-99.00,20.00,"MG/L",0.00,"DO","None",7.40,"MG/L","0","MEC",
"0000","Batch 2 RFCD","OL",-99.00,40.00,"MG/L",0.00,"DO","None",7.40,"MG/L","0","MEC",
"0000","Batch 2 RFCD","OL",-99.00,0.00,"MG/L",0.00,"PH","None",7.90,"PH","0","MEC",
"0000","Batch 2 RFCD","OL",-99.00,2.50,"MG/L",0.00,"PH","None",7.90,"PH","0","MEC",
"0000","Batch 2 RFCD","OL",-99.00,5.00,"MG/L",0.00,"PH","None",7.90,"PH","0","MEC",
"0000","Batch 2 RFCD","OL",-99.00,10.00,"MG/L",0.00,"PH","None",7.90,"PH","0","MEC",
"0000","Batch 2 RFCD","OL",-99.00,20.00,"MG/L",0.00,"PH","None",7.80,"PH","0","MEC",
"0000","Batch 2 RFCD","OL",-99.00,40.00,"MG/L",0.00,"PH","None",7.80,"PH","0","MEC",
"0000","Batch 2 RFCD","OL",-99.00,0.00,"MG/L",0.00,"SAL","None",18.60,"PPT","0","MEC",
"0000","Batch 2 RFCD","OL",-99.00,2.50,"MG/L",0.00,"SAL","None",18.60,"PPT","0","MEC",
"0000","Batch 2 RFCD","OL",-99.00,5.00,"MG/L",0.00,"SAL","None",18.60,"PPT","0","MEC",
"0000","Batch 2 RFCD","OL",-99.00,10.00,"MG/L",0.00,"SAL","None",18.60,"PPT","0","MEC",
"0000","Batch 2 RFCD","OL",-99.00,20.00,"MG/L",0.00,"SAL","None",18.50,"PPT","0","MEC",
"0000","Batch 2 RFCD","OL",-99.00,40.00,"MG/L",0.00,"SAL","None",18.50,"PPT","0","MEC",
"0000","Batch 2 RFCD","OL",-99.00,0.00,"MG/L",0.00,"TEMP","None",13.90,"C","0","MEC",
"0000","Batch 2 RFCD","OL",-99.00,2.50,"MG/L",0.00,"TEMP","None",13.90,"C","0","MEC",
"0000","Batch 2 RFCD","OL",-99.00,5.00,"MG/L",0.00,"TEMP","None",13.70,"C","0","MEC",
"0000","Batch 2 RFCD","OL",-99.00,10.00,"MG/L",0.00,"TEMP","None",13.80,"C","0","MEC",
"0000","Batch 2 RFCD","OL",-99.00,20.00,"MG/L",0.00,"TEMP","None",14.00,"C","0","MEC",
"0000","Batch 2 RFCD","OL",-99.00,40.00,"MG/L",0.00,"TEMP","None",14.20,"C","0","MEC",
"0000","Batch 2 RFCD","OL",-99.00,0.00,"MG/L",4.00,"DO","None",7.70,"MG/L","1","MEC",
"0000","Batch 2 RFCD","OL",-99.00,2.50,"MG/L",4.00,"DO","None",8.10,"MG/L","1","MEC",
"0000","Batch 2 RFCD","OL",-99.00,5.00,"MG/L",4.00,"DO","None",8.00,"MG/L","1","MEC",
"0000","Batch 2 RFCD","OL",-99.00,10.00,"MG/L",4.00,"DO","None",8.20,"MG/L","1","MEC",
"0000","Batch 2 RFCD","OL",-99.00,20.00,"MG/L",4.00,"DO","None",8.50,"MG/L","1","MEC",
"0000","Batch 2 RFCD","OL",-99.00,0.00,"MG/L",4.00,"PH","None",7.70,"PH","1","MEC",
"0000","Batch 2 RFCD","OL",-99.00,2.50,"MG/L",4.00,"PH","None",7.80,"PH","1","MEC",
"0000","Batch 2 RFCD","OL",-99.00,5.00,"MG/L",4.00,"PH","None",7.80,"PH","1","MEC",
"0000","Batch 2 RFCD","OL",-99.00,10.00,"MG/L",4.00,"PH","None",7.80,"PH","1","MEC",
"0000","Batch 2 RFCD","OL",-99.00,20.00,"MG/L",4.00,"PH","None",7.80,"PH","1","MEC",
"0000","Batch 2 RFCD","OL",-99.00,0.00,"MG/L",4.00,"SAL","None",18.80,"PPT","1","MEC",
"0000","Batch 2 RFCD","OL",-99.00,2.50,"MG/L",4.00,"SAL","None",18.80,"PPT","1","MEC",
"0000","Batch 2 RFCD","OL",-99.00,5.00,"MG/L",4.00,"SAL","None",18.80,"PPT","1","MEC",
"0000","Batch 2 RFCD","OL",-99.00,10.00,"MG/L",4.00,"SAL","None",18.80,"PPT","1","MEC",
"0000","Batch 2 RFCD","OL",-99.00,20.00,"MG/L",4.00,"SAL","None",18.80,"PPT","1","MEC",
"0000","Batch 2 RFCD","OL",-99.00,0.00,"MG/L",4.00,"TEMP","None",14.40,"C","1","MEC",
"0000","Batch 2 RFCD","OL",-99.00,2.50,"MG/L",4.00,"TEMP","None",14.60,"C","1","MEC",
"0000","Batch 2 RFCD","OL",-99.00,5.00,"MG/L",4.00,"TEMP","None",14.40,"C","1","MEC",
"0000","Batch 2 RFCD","OL",-99.00,10.00,"MG/L",4.00,"TEMP","None",14.40,"C","1","MEC",
"0000","Batch 2 RFCD","OL",-99.00,20.00,"MG/L",4.00,"TEMP","None",14.50,"C","1","MEC",
"0000","Batch 2 RFCD","OL",-99.00,40.00,"MG/L",4.00,"DO","NA",-99.00,"MG/L","-9","MEC","All Organims Dead, Parameter not measured"
"0000","Batch 2 RFCD","OL",-99.00,40.00,"MG/L",4.00,"PH","NA",-99.00,"PH","-9","MEC","All Organims Dead, Parameter not measured"
"0000","Batch 2 RFCD","OL",-99.00,40.00,"MG/L",4.00,"SAL","NA",-99.00,"PPT","-9","MEC","All Organims Dead, Parameter not measured"
"0000","Batch 2 RFCD","OL",-99.00,40.00,"MG/L",4.00,"TEMP","NA",-99.00,"C","-9","MEC","All Organims Dead, Parameter not measured"
"0000","Batch 2 RFNH3","OL",-99.00,0.00,"MG/L",0.00,"DO","None",7.10,"MG/L","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,15.62,"MG/L",0.00,"DO","None",7.00,"MG/L","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,31.25,"MG/L",0.00,"DO","None",7.10,"MG/L","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,62.50,"MG/L",0.00,"DO","None",7.10,"MG/L","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,125.00,"MG/L",0.00,"DO","None",6.80,"MG/L","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,250.00,"MG/L",0.00,"DO","None",6.90,"MG/L","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,0.00,"MG/L",0.00,"NH3T","None",0.08,"MG/L","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,15.62,"MG/L",0.00,"NH3T","None",23.20,"MG/L","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,31.25,"MG/L",0.00,"NH3T","None",45.10,"MG/L","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,62.50,"MG/L",0.00,"NH3T","None",115.00,"MG/L","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,125.00,"MG/L",0.00,"NH3T","None",222.00,"MG/L","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,250.00,"MG/L",0.00,"NH3T","None",393.00,"MG/L","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,0.00,"MG/L",0.00,"NH3U","None",2.0e-03,"MG/L","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,15.62,"MG/L",0.00,"NH3U","None",0.39,"MG/L","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,31.25,"MG/L",0.00,"NH3U","None",0.60,"MG/L","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,62.50,"MG/L",0.00,"NH3U","None",1.24,"MG/L","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,125.00,"MG/L",0.00,"NH3U","None",1.90,"MG/L","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,250.00,"MG/L",0.00,"NH3U","None",2.08,"MG/L","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,0.00,"MG/L",0.00,"PH","None",7.90,"PH","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,15.62,"MG/L",0.00,"PH","None",7.80,"PH","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,31.25,"MG/L",0.00,"PH","None",7.70,"PH","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,62.50,"MG/L",0.00,"PH","None",7.60,"PH","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,125.00,"MG/L",0.00,"PH","None",7.50,"PH","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,250.00,"MG/L",0.00,"PH","None",7.30,"PH","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,0.00,"MG/L",0.00,"SAL","None",18.70,"PPT","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,15.62,"MG/L",0.00,"SAL","None",18.80,"PPT","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,31.25,"MG/L",0.00,"SAL","None",18.80,"PPT","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,62.50,"MG/L",0.00,"SAL","None",19.10,"PPT","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,125.00,"MG/L",0.00,"SAL","None",19.40,"PPT","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,250.00,"MG/L",0.00,"SAL","None",20.00,"PPT","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,0.00,"MG/L",0.00,"TEMP","None",16.50,"C","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,15.62,"MG/L",0.00,"TEMP","None",16.30,"C","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,31.25,"MG/L",0.00,"TEMP","None",16.20,"C","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,62.50,"MG/L",0.00,"TEMP","None",16.50,"C","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,125.00,"MG/L",0.00,"TEMP","None",16.40,"C","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,250.00,"MG/L",0.00,"TEMP","None",16.40,"C","0","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,0.00,"MG/L",4.00,"DO","None",7.60,"MG/L","1","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,15.62,"MG/L",4.00,"DO","None",7.90,"MG/L","1","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,31.25,"MG/L",4.00,"DO","None",8.20,"MG/L","1","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,62.50,"MG/L",4.00,"DO","None",7.70,"MG/L","1","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,125.00,"MG/L",4.00,"DO","None",8.20,"MG/L","1","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,0.00,"MG/L",4.00,"PH","None",7.50,"PH","1","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,15.62,"MG/L",4.00,"PH","None",7.60,"PH","1","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,31.25,"MG/L",4.00,"PH","None",7.70,"PH","1","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,62.50,"MG/L",4.00,"PH","None",7.70,"PH","1","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,125.00,"MG/L",4.00,"PH","None",7.70,"PH","1","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,0.00,"MG/L",4.00,"SAL","None",18.80,"PPT","1","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,15.62,"MG/L",4.00,"SAL","None",18.90,"PPT","1","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,31.25,"MG/L",4.00,"SAL","None",19.00,"PPT","1","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,62.50,"MG/L",4.00,"SAL","None",19.20,"PPT","1","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,125.00,"MG/L",4.00,"SAL","None",19.40,"PPT","1","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,0.00,"MG/L",4.00,"TEMP","None",14.60,"C","1","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,15.62,"MG/L",4.00,"TEMP","None",14.50,"C","1","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,31.25,"MG/L",4.00,"TEMP","None",14.60,"C","1","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,62.50,"MG/L",4.00,"TEMP","None",14.40,"C","1","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,125.00,"MG/L",4.00,"TEMP","None",14.50,"C","1","MEC",
"0000","Batch 2 RFNH3","OL",-99.00,250.00,"MG/L",4.00,"DO","NA",-99.00,"MG/L","-9","MEC","All Organims Dead, Parameter not measured"
"0000","Batch 2 RFNH3","OL",-99.00,250.00,"MG/L",4.00,"PH","NA",-99.00,"PH","-9","MEC","All Organims Dead, Parameter not measured"
"0000","Batch 2 RFNH3","OL",-99.00,250.00,"MG/L",4.00,"SAL","NA",-99.00,"PPT","-9","MEC","All Organims Dead, Parameter not measured"
"0000","Batch 2 RFNH3","OL",-99.00,250.00,"MG/L",4.00,"TEMP","NA",-99.00,"C","-9","MEC","All Organims Dead, Parameter not measured"
"0000","Batch 3","OL",-99.00,-99.00,"NA",0.00,"DO","None",8.30,"MG/L","0","MEC",
"0000","Batch 3","OL",-99.00,-99.00,"NA",10.00,"DO","None",8.70,"MG/L","0","MEC",
"0000","Batch 3","IW",-99.00,-99.00,"NA",0.00,"NH3T","None",0.03,"MG/L","0","MEC",
"0000","Batch 3","IW",-99.00,-99.00,"NA",10.00,"NH3T","None",0.12,"MG/L","0","MEC",
"0000","Batch 3","OL",-99.00,-99.00,"NA",0.00,"NH3T","None",0.14,"MG/L","0","MEC",
"0000","Batch 3","OL",-99.00,-99.00,"NA",10.00,"NH3T","None",0.01,"MG/L","0","MEC",
"0000","Batch 3","IW",-99.00,-99.00,"NA",0.00,"NH3U","None",0.00,"MG/L","0","MEC",
"0000","Batch 3","IW",-99.00,-99.00,"NA",10.00,"NH3U","None",2.0e-03,"MG/L","0","MEC",
"0000","Batch 3","OL",-99.00,-99.00,"NA",0.00,"NH3U","None",2.0e-03,"MG/L","0","MEC",
"0000","Batch 3","OL",-99.00,-99.00,"NA",10.00,"NH3U","None",0.00,"MG/L","0","MEC",
"0000","Batch 3","IW",-99.00,-99.00,"NA",0.00,"PH","None",7.70,"PH","0","MEC",
"0000","Batch 3","IW",-99.00,-99.00,"NA",10.00,"PH","None",7.70,"PH","0","MEC",
"0000","Batch 3","OL",-99.00,-99.00,"NA",0.00,"PH","None",7.70,"PH","0","MEC",
"0000","Batch 3","OL",-99.00,-99.00,"NA",10.00,"PH","None",7.80,"PH","0","MEC",
"0000","Batch 3","IW",-99.00,-99.00,"NA",0.00,"SAL","None",21.00,"PPT","0","MEC",
"0000","Batch 3","IW",-99.00,-99.00,"NA",10.00,"SAL","None",20.00,"PPT","0","MEC",
"0000","Batch 3","OL",-99.00,-99.00,"NA",0.00,"SAL","None",19.00,"PPT","0","MEC",
"0000","Batch 3","OL",-99.00,-99.00,"NA",10.00,"SAL","None",18.80,"PPT","0","MEC",
"0000","Batch 3","OL",-99.00,-99.00,"NA",0.00,"TEMP","None",14.70,"C","0","MEC",
"0000","Batch 3","OL",-99.00,-99.00,"NA",10.00,"TEMP","None",15.30,"C","0","MEC",
"0000","Batch 3","OL",-99.00,-99.00,"NA",0.00,"DO","None",8.00,"MG/L","-1","MEC",
"0000","Batch 3","OL",-99.00,-99.00,"NA",10.00,"DO","None",8.60,"MG/L","-1","MEC",
"0000","Batch 3","IW",-99.00,-99.00,"NA",0.00,"NH3T","None",0.03,"MG/L","-1","MEC",
"0000","Batch 3","IW",-99.00,-99.00,"NA",10.00,"NH3T","None",0.13,"MG/L","-1","MEC",
"0000","Batch 3","OL",-99.00,-99.00,"NA",0.00,"NH3T","None",0.04,"MG/L","-1","MEC",
"0000","Batch 3","OL",-99.00,-99.00,"NA",10.00,"NH3T","None",0.00,"MG/L","-1","MEC",
"0000","Batch 3","IW",-99.00,-99.00,"NA",0.00,"NH3U","None",0.00,"MG/L","-1","MEC",
"0000","Batch 3","IW",-99.00,-99.00,"NA",10.00,"NH3U","None",2.0e-03,"MG/L","-1","MEC",
"0000","Batch 3","OL",-99.00,-99.00,"NA",0.00,"NH3U","None",1.0e-03,"MG/L","-1","MEC",
"0000","Batch 3","OL",-99.00,-99.00,"NA",10.00,"NH3U","None",0.00,"MG/L","-1","MEC",
